Orca: The Killer Whale,7/22/1977,6000000,14717854,8717854
Show Boat,7/13/1951,2300000,11000000,8700000
On the Waterfront,6/22/1954,910000,9600000,8690000
Welcome Home Roscoe Jenkins,2/8/2008,35000000,43650785,8650785
Viy,1/30/2014,26000000,34592118,8592118
Reality Bites,2/18/1994,11500000,20079850,8579850
Монгол,9/20/2007,18000000,26527510,8527510
Harper,2/23/1966,3500000,12000000,8500000
Samson and Delilah,12/21/1949,3000000,11500000,8500000
Modern Times,2/5/1936,1,8500000,8499999
Indigènes,5/25/2006,14500000,22963701,8463701
Midnight Run,7/20/1988,30000000,38413606,8413606
Tango & Cash,12/22/1989,55000000,63408614,8408614
Reds,12/25/1981,32000000,40382659,8382659
The Darjeeling Limited,9/29/2007,16000000,24377151,8377151
A Man Apart,4/4/2003,36000000,44350926,8350926
Barbecue,4/30/2014,6000000,14348529,8348529
Missing in Action 2: The Beginning,3/1/1985,2410000,10755447,8345447
The Wizard,12/15/1989,6000000,14278900,8278900
Lone Star,6/21/1996,5000000,13269963,8269963
Hardball,9/14/2001,32000000,40222729,8222729
The Station Agent,1/26/2003,500000,8679814,8179814
Before Midnight,4/5/2013,3000000,11176469,8176469
Kandagar,2/4/2010,7000000,15172408,8172408
The Namesake,9/2/2006,12000000,20138836,8138836
The Sessions,5/2/2012,1000000,9138338,8138338
Shaft,7/2/1971,4000000,12121618,8121618
Hidalgo,3/5/2004,100000000,108103450,8103450
Josh,6/9/2000,6900000,15000000,8100000
Mr. Smith Goes to Washington,10/19/1939,1500000,9600000,8100000
Rushmore,9/17/1998,9000000,17096053,8096053
No Holds Barred,6/2/1989,8000000,16093651,8093651
The Preacher's Wife,12/13/1996,40000000,48093211,8093211
Shaft's Big Score!,6/8/1972,1978000,10000000,8022000
Hillary's America: The Secret History of the Democratic Party,7/1/2016,5000000,13000000,8000000
Wake Up Sid,10/2/2009,3000000,11000000,8000000
Love Me Tender,11/15/1956,1000000,9000000,8000000
Conquest of the Planet of the Apes,6/29/1972,1700000,9700000,8000000
The Sand Pebbles,12/20/1966,12000000,20000000,8000000
Turbo: A Power Rangers Movie,3/27/1997,10000000,17979739,7979739
Death Wish 3,11/1/1985,9000000,16945171,7945171
Pure Luck,8/9/1991,17010000,24941969,7931969
Snitch,2/21/2013,35000000,42930462,7930462
Fright Night,8/18/2011,17000000,24922237,7922237
The Boy in the Striped Pyjamas,5/7/2008,12500000,20416563,7916563
Ποτέ την Κυριακή,5/24/1960,151000,8000000,7849000
Wizards,2/9/1977,1200000,9000000,7800000
दि�?से,8/22/1998,5200000,13000000,7800000
Sucker Punch,3/24/2011,82000000,89792502,7792502
Sabrina,9/28/1954,2238813,10000000,7761187
Mickey,8/1/1918,250000,8000000,7750000
The Man Who Knew Too Much,6/1/1956,2500000,10250000,7750000
The Great Escape,6/20/1963,4000000,11744471,7744471
RockNRolla,9/4/2008,18000000,25739015,7739015
U2 3D,5/19/2007,15000000,22730842,7730842
Love & Basketball,4/21/2000,20000000,27728118,7728118
Dreamcatcher,3/21/2003,68000000,75715436,7715436
Raw Deal,6/6/1986,8500000,16209459,7709459
Flirting with Disaster,3/22/1996,7000000,14702438,7702438
Death Race 2000,4/27/1975,300000,8000000,7700000
The Secret of NIMH,6/17/1982,7000000,14665733,7665733
Adventureland,4/3/2009,9500000,17164377,7664377
Leprechaun,1/8/1993,900000,8556940,7656940
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1/29/1964,1800000,9440272,7640272
Lakeview Terrace,9/19/2008,20000000,27640028,7640028
Beyond the Lights,9/10/2014,7000000,14618727,7618727
The Crush,4/2/1993,6000000,13609396,7609396
Child's Play 3,8/30/1991,13000000,20560255,7560255
Hellraiser III: Hell on Earth,9/11/1992,5000000,12534961,7534961
Cocoon: The Return,9/13/1988,17500000,25024919,7524919
Elle s'appelait Sarah,9/16/2010,10000000,17511906,7511906
Tupac: Resurrection,1/23/2003,300000,7808524,7508524
Singam,5/28/2010,2200000,9700000,7500000
The Hollywood Knights,5/30/1980,2500000,10000000,7500000
Hud,5/29/1963,2500000,10000000,7500000
In the Land of Women,4/16/2007,10000000,17500000,7500000
Fat Pizza,4/10/2003,400000,7888102,7488102
Push,2/6/2009,38000000,45465299,7465299
Our Family Wedding,3/12/2010,14000000,21409028,7409028
Elmer Gantry,6/19/1960,3000000,10400000,7400000
The Pyramid,12/4/2014,6500000,13865435,7365435
The Birth of a Nation,9/9/2016,8500000,15861566,7361566
Star Trek: Nemesis,12/13/2002,60000000,67312826,7312826
And So It Goes,7/20/2014,18000000,25312387,7312387
The Matador,5/12/2005,10000000,17297244,7297244
New Kids Turbo,12/9/2010,1500000,8786756,7286756
Our Idiot Brother,8/26/2011,10000000,17273593,7273593
2046,5/20/2004,12000000,19271312,7271312
High Noon,3/27/1952,730000,8000000,7270000
Lolita,6/13/1962,2000000,9250000,7250000
Niagara,1/26/1953,1250000,8500000,7250000
Lone Wolf McQuade,4/14/1983,5000000,12232628,7232628
The Words,9/7/2012,6000000,13231461,7231461
Solomon and Sheba,12/25/1959,5000000,12200000,7200000
Bachna Ae Haseeno,8/14/2008,2400000,9600000,7200000
Khumba,7/18/2013,20000000,27187375,7187375
Boom Town,8/30/1940,2000000,9172000,7172000
Battle for the Planet of the Apes,6/15/1973,1700000,8844595,7144595
Hoop Dreams,9/12/1994,700000,7830611,7130611
Drop Dead Fred,4/19/1991,6788000,13878334,7090334
Bølgen,8/28/2015,5904067,12975143,7071076
A Good Year,9/9/2006,35000000,42064105,7064105
Annie,6/18/1982,50000000,57059003,7059003
Sous les jupes des filles,6/4/2014,5000000,12058187,7058187
Keeping the Faith,4/14/2000,30000000,37036004,7036004
Elephant,5/18/2003,3000000,10012022,7012022
In Too Deep,8/25/1999,7000000,14011454,7011454
The Tailor of Panama,2/11/2001,21000000,28008462,7008462
Before the Devil Knows You're Dead,9/26/2007,18000000,25005257,7005257
சிவாஜி,6/14/2007,12000000,19000000,7000000
Wait Until Dark,10/26/1967,4000000,11000000,7000000
Goemon,3/17/2009,9000000,16000000,7000000
Breakfast at Tiffany's,10/5/1961,2500000,9500000,7000000
Judgment at Nuremberg,12/1/1961,3000000,10000000,7000000
Eraserhead,3/19/1977,10000,7000000,6990000
Joan of Arc,10/18/1999,60000000,66976317,6976317
Man's Best Friend,11/19/1993,6000000,12974636,6974636
The Valley of Decision,6/1/1945,2160000,9132000,6972000
Donnie Brasco,2/27/1997,35000000,41954997,6954997
Catch-22,6/24/1970,18000000,24911670,6911670
The Darkness,5/13/2016,4000000,10898293,6898293
The Family,9/13/2013,30000000,36894225,6894225
Fantastic Voyage,8/24/1966,5115000,12000000,6885000
Tsotsi,8/18/2005,3000000,9879971,6879971
Friends with Money,9/7/2006,6500000,13368437,6868437
From Dusk Till Dawn,1/19/1996,19000000,25836616,6836616
Kismat Konnection,7/18/2008,4180000,11000000,6820000
House of the Dead,4/11/2003,7000000,13818181,6818181
La Pianiste,5/14/2001,3000000,9801375,6801375
Once Bitten,11/15/1985,3200000,10000000,6800000
Sands of Iwo Jima,12/14/1949,1000000,7800000,6800000
Låt den rätte komma in,1/26/2008,4000000,10785801,6785801
Diana,9/19/2013,15000000,21766271,6766271
Nocturnal Animals,11/4/2016,22500000,29252978,6752978
Starman,12/13/1984,22000000,28744356,6744356
Los amantes pasajeros,3/8/2013,5000000,11724119,6724119
Murder by Numbers,4/19/2002,50000000,56714147,6714147
Gitler kaput!,9/18/2008,3000000,9713500,6713500
Dogville,5/19/2003,10000000,16680836,6680836
The Spitfire Grill,8/23/1996,6000000,12643776,6643776
Halloween 5: The Revenge of Michael Myers,10/12/1989,5000000,11642254,6642254
Death on the Nile,10/6/1978,7920000,14560084,6640084
Scenes from a Mall,2/22/1991,3000000,9563393,6563393
I Don't Know How She Does It,9/16/2011,24000000,30551495,6551495
Roger & Me,9/1/1989,160000,6706368,6546368
Torque,1/16/2004,40000000,46546197,6546197
In the Valley of Elah,8/31/2007,23000000,29541790,6541790
Carlito's Way,11/10/1993,30000000,36516012,6516012
War and Peace,8/21/1956,6000000,12500000,6500000
Чёрная Молния,12/31/2009,15000000,21500000,6500000
Grandma,6/4/2015,600000,7087452,6487452
Mujeres al borde de un ataque de nervios,3/14/1988,700000,7179298,6479298
Fantastic Mr. Fox,10/23/2009,40000000,46471023,6471023
It's a Wonderful Life,12/20/1946,3180000,9644124,6464124
The Drop,9/12/2014,12600000,19054534,6454534
Cavalcade,2/8/1933,1180280,7630000,6449720
Get Rich or Die Tryin',11/9/2005,40000000,46442528,6442528
The Dressmaker,10/1/2015,11930000,18340000,6410000
Pat Garrett & Billy the Kid,5/23/1973,4638783,11000000,6361217
To Catch a Thief,8/3/1955,2500000,8750000,6250000
A Streetcar Named Desire,9/18/1951,1800000,8000000,6200000
Parasite,3/12/1982,800000,7000000,6200000
Larry Crowne,6/30/2011,30000000,36160375,6160375
Mo' Better Blues,8/3/1990,10000000,16153593,6153593
Hombre,3/21/1967,5860000,12000000,6140000
Narc,1/14/2002,6500000,12633747,6133747
After Hours,9/13/1985,4500000,10609321,6109321
Children of the Corn II: The Final Sacrifice,1/29/1993,900000,6980986,6080986
Hard Candy,1/14/2005,950000,7022209,6072209
Next,4/24/2007,70000000,76066841,6066841
Punchline,10/7/1988,15000000,21032267,6032267
Red River,8/26/1948,3000000,9012000,6012000
Beremennyy,7/21/2011,2000000,8000000,6000000
Silent Rage,4/2/1982,4500000,10500000,6000000
Witness for the Prosecution,12/17/1957,3000000,9000000,6000000
Tales from the Hood,5/24/1995,6000000,12000000,6000000
Flicka,10/20/2006,15000000,21000000,6000000
Red Heat,6/17/1988,29000000,34994648,5994648
A Patch of Blue,12/10/1965,800000,6792000,5992000
Pink Flamingos,3/12/1972,12000,6000000,5988000
She's the One,8/26/1996,3500000,9482579,5982579
Zoolander 2,2/6/2016,50000000,55969000,5969000
The Light Between Oceans,9/2/2016,20000000,25956113,5956113
Jason X,7/24/2001,11000000,16951798,5951798
Tot yeshchyo Karloson!,3/15/2012,4000000,9938268,5938268
Caligola,1/21/1979,17500000,23438120,5938120
喜宴,8/4/1993,1000000,6933459,5933459
Vixen!,10/15/1968,76000,6000000,5924000
The Rainmaker,11/18/1997,40000000,45916769,5916769
Kids,7/28/1995,1500000,7412216,5912216
Moby Dick,6/27/1956,4500000,10400000,5900000
Family Plot,4/9/1976,2000000,7900000,5900000
The Andromeda Strain,3/12/1971,6500000,12376563,5876563
Inside Job,10/8/2010,2000000,7871522,5871522
Unleashed,2/2/2005,45000000,50871113,5871113
La vie d'Adèle - Chapitres 1 et 2,10/9/2013,4300000,10165694,5865694
Heropanti,5/23/2014,4200000,10000000,5800000
Vampire in Brooklyn,10/26/1995,14000000,19800000,5800000
Strangers on a Train,6/18/1951,1200000,7000000,5800000
Gentleman's Agreement,11/11/1947,2000000,7800000,5800000
Alan Partridge: Alpha Papa,7/24/2013,4000000,9800000,5800000
The Trouble with Harry,10/3/1955,1200000,7000000,5800000
Bad Dreams,4/8/1988,4000000,9797098,5797098
This Is England,9/12/2006,2380000,8176544,5796544
The Long Riders,5/12/1980,10000000,15795189,5795189
You Can't Take It With You,8/23/1938,1644736,7433101,5788365
Le scaphandre et le papillon,5/22/2007,14000000,19777647,5777647
Unforgettable,4/20/2017,12000000,17768012,5768012
La migliore offerta,1/1/2013,13500000,19255873,5755873
ना तु�?जानो ना हम,5/9/2002,350000,6100000,5750000
Aitraaz,11/12/2004,3500000,9250000,5750000
Ringmaster,11/25/1998,3500000,9247881,5747881
Lola rennt,8/20/1998,1530000,7267585,5737585
Arthur,4/8/2011,40000000,45735397,5735397
Eye in the Sky,9/11/2015,13000000,18704595,5704595
Nebraska,9/21/2013,12000000,17654912,5654912
Lyubov V Bolshom Gorode,3/5/2009,3500000,9112193,5612193
Belle,9/8/2013,10900000,16505460,5605460
The Hustler,9/25/1961,2000000,7600000,5600000
Keanu,4/21/2016,15000000,20566327,5566327
Patriots Day,12/12/2016,45000000,50548152,5548152
Tau man ji D,5/12/2005,1549000,7096000,5547000
Only God Forgives,5/30/2013,4800000,10337387,5537387
Atlantic City,9/2/1980,7200000,12729678,5529678
Country Strong,12/22/2010,15000000,20529194,5529194
Spellbound,12/28/1945,1500000,7000000,5500000
Out of Time,10/3/2003,50000000,55495563,5495563
Moms' Night Out,3/25/2014,5000000,10429707,5429707
Voyage to the Bottom of the Sea,7/12/1961,1580000,7000000,5420000
Cien años de perdón,3/3/2016,6700000,12118661,5418661
The Girl Next Door,4/9/2004,25000000,30411183,5411183
Снежная королева,10/11/2012,7000000,12400000,5400000
Layer Cake,9/30/2004,6500000,11850214,5350214
Bluffmaster!,1/1/2005,1823152,7133082,5309930
Secretary,1/11/2002,4000000,9304609,5304609
"#Pellichoopulu",7/29/2016,200000,5500000,5300000
Assault on Precinct 13,1/19/2005,30000000,35294470,5294470
Max Keeble's Big Move,10/5/2001,12000000,17292381,5292381
Blast from the Past,2/12/1999,35000000,40263020,5263020
Zwartboek,9/1/2006,21000000,26193068,5193068
The Ant Bully,7/27/2006,50000000,55181129,5181129
Бой с тенью 2: Реванш,10/18/2007,6000000,11171900,5171900
Blade Runner,6/25/1982,28000000,33139618,5139618
We Are Your Friends,8/26/2015,6000000,11122090,5122090
Mulholland Drive,5/16/2001,15000000,20117339,5117339
Godsend,4/30/2004,25000000,30114487,5114487
Captain Corelli's Mandolin,8/17/2001,57000000,62112895,5112895
Ben-Hur: A Tale of the Christ,12/30/1925,3900000,9000000,5100000
Miss Potter,12/3/2006,30000000,35078241,5078241
Wild at Heart,5/1/1990,9500000,14560247,5060247
Before I Fall,3/2/2017,5000000,10025571,5025571
Dracula 2000,12/22/2000,28000000,33000337,5000337
24,5/5/2016,10000000,15000000,5000000
Raging Bull,11/14/1980,18000000,23000000,5000000
Igor,9/19/2008,25000000,30000000,5000000
Admission,3/21/2013,13000000,18000000,5000000
Hang 'em High,7/31/1968,1800000,6800000,5000000
Jackie,12/2/2016,9000000,13960394,4960394
The Crow: City of Angels,8/29/1996,13000000,17917287,4917287
Macabre,10/1/1958,90000,5000000,4910000
Grudge Match,12/25/2013,40000000,44907260,4907260
Marnie,7/9/1964,2135161,7000000,4864839
Altered States,12/25/1980,15000000,19853892,4853892
Recep İvedik,2/22/2008,500000,5330000,4830000
പ്രേമം,5/29/2015,6200000,11000000,4800000
The Man Who Shot Liberty Valance,4/22/1962,3200000,8000000,4800000
Бой с Тенью,3/5/2005,3500000,8262833,4762833
Moon,6/12/2009,5000000,9760104,4760104
How Green Was My Valley,10/28/1941,1250000,6000000,4750000
Take the Lead,3/17/2006,30000000,34742066,4742066
Alive,1/15/1993,32000000,36733909,4733909
Rebecca,4/12/1940,1288000,6000000,4712000
The Kid,7/7/2000,65000000,69700000,4700000
The Babadook,5/22/2014,2000000,6676471,4676471
Bon Cop Bad Cop,7/6/2006,8000000,12671300,4671300
新少林寺,1/20/2011,29000000,33662874,4662874
Singin' in the Rain,4/10/1952,2540800,7200000,4659200
PEEPLI [Live],8/13/2010,2270000,6900000,4630000
The Thing,6/25/1982,15000000,19629760,4629760
Monty Python and the Holy Grail,3/13/1975,400000,5028948,4628948
Boys and Girls,6/16/2000,16000000,20627372,4627372
Jodhaa Akbar,2/15/2008,8376800,13000000,4623200
An American Werewolf in Paris,12/25/1997,22000000,26570463,4570463
Paris,1/19/2008,19000000,23550000,4550000
An Ideal Husband,4/15/1999,14000000,18535191,4535191
Bathing Beauty,7/1/1944,2361000,6892000,4531000
Self/less,7/10/2015,26000000,30523226,4523226
Den Skaldede Frisør,9/4/2012,5500000,10016934,4516934
Speed 2: Cruise Control,6/13/1997,160000000,164508066,4508066
Company,4/15/2002,1500000,6000000,4500000
It's Alive,8/15/2008,11000000,15500000,4500000
Zulu,1/22/1964,3500000,8000000,4500000
Steve Jobs,10/9/2015,30000000,34441873,4441873
Seven Psychopaths,9/7/2012,15000000,19422261,4422261
Mermaids,12/14/1990,31000000,35419397,4419397
The Virgin Suicides,4/21/1999,6000000,10409377,4409377
W.,10/17/2008,25100000,29506464,4406464
Rapid Fire,7/24/1992,10000000,14356479,4356479
The Spectacular Now,8/2/2013,2500000,6854611,4354611
Troll,1/17/1986,1100000,5450815,4350815
Furry Vengeance,4/2/2010,35000000,39340177,4340177
Hardcore Henry,9/12/2015,10000000,14333790,4333790
The Railway Man,12/26/2013,18000000,22309223,4309223
Swingers,10/18/1996,200000,4505922,4305922
Phantasm II,7/8/1988,3000000,7282851,4282851
Trance,3/27/2013,20000000,24261569,4261569
Bad News Bears,7/22/2005,30000000,34252847,4252847
Billu,2/13/2009,5750000,10000000,4250000
Annie Get Your Gun,5/17/1950,3768785,8000000,4231215
Hardware,9/14/1990,1500000,5728953,4228953
Man on a Ledge,1/13/2012,42000000,46221189,4221189
Half Nelson,8/11/2006,700000,4911725,4211725
Bernie,4/27/2012,5000000,9206470,4206470
Masterminds,9/29/2016,25000000,29200000,4200000
The Misfits,1/1/1961,4000000,8200000,4200000
Expelled: No Intelligence Allowed,4/18/2008,3500000,7700000,4200000
Charlie St. Cloud,5/1/2010,44000000,48190704,4190704
Mildred Pierce,9/24/1945,1453000,5638000,4185000
It Happened One Night,2/22/1934,325000,4500000,4175000
�?காதல�?கண்மணி,4/17/2015,940000,5100000,4160000
Tuck Everlasting,10/11/2002,15000000,19158074,4158074
The Bling Ring,6/12/2013,15000000,19145732,4145732
Let Me In,10/1/2010,20000000,24145613,4145613
Filth,9/23/2013,5000000,9114264,4114264
Cinderfella,12/18/1960,3000000,7100000,4100000
New Nightmare,10/13/1994,14000000,18090181,4090181
Loose Cannons,2/9/1990,1500000,5585154,4085154
Tora! Tora! Tora!,1/26/1970,25485000,29548291,4063291
The Perfect Weapon,3/15/1991,10000000,14061361,4061361
Bug,5/19/2006,4000000,8059140,4059140
Hell's Angels,11/15/1930,3950000,8000000,4050000
Ghosts of the Abyss,4/10/2003,13000000,17040871,4040871
Romanzo criminale,9/30/2005,818418,4851244,4032826
"\"அலைபாயுத�?\"\"After a difficult romance in a class-divided society\"",4/14/2000,2000000,6000000,4000000
Sarkar,7/1/2005,1900000,5900000,4000000
Wazir,1/7/2016,5200000,9200000,4000000
Bommarillu,8/9/2006,1333333,5333333,4000000
The Green Berets,7/4/1968,7000000,11000000,4000000
Il Divo,5/23/2008,7275000,11260366,3985366
The Broadway Melody,2/8/1929,379000,4358000,3979000
Blood Feast,6/6/1963,24500,4000000,3975500
San Francisco,6/26/1936,1300000,5273000,3973000
Harsh Times,9/11/2005,2000000,5967038,3967038
Armed and Dangerous,8/15/1986,12000000,15945534,3945534
Next of Kin,10/20/1989,12000000,15942628,3942628
Lovely & Amazing,8/31/2001,250000,4186931,3936931
The Air Up There,1/7/1994,17080000,21011500,3931500
Crazy/Beautiful,6/29/2001,13000000,16929123,3929123
Donovan's Reef,6/12/1963,2686000,6600000,3914000
American History X,10/30/1998,20000000,23875127,3875127
Cat People,12/5/1942,134000,4000000,3866000
Il peggior Natale della mia vita,12/22/2012,6843500,10703234,3859734
Knock Knock,6/26/2015,2500000,6341684,3841684
The Lords of Flatbush,5/1/1974,160000,4000000,3840000
The Spanish Prisoner,9/8/1997,10000000,13835130,3835130
Draft Day,4/11/2014,25000000,28831145,3831145
The Next Karate Kid,7/18/1994,12000000,15826984,3826984
